#{"t_start": 1630122772.3747501, "env_id": "ForexEnv-v0"}
r,l,t
520.175592,400,1587.445683
573.942578,400,1588.29769
164.349561,400,1589.136347
257.981972,400,1590.089553
1057.434156,400,1591.03095
595.172149,400,1591.920406
368.740176,400,1595.479373
651.790916,400,1596.348937
713.293898,400,1597.363629
1472.981643,400,1598.148306
796.453828,400,1599.01116
1061.51378,400,1599.871956
571.120191,400,1602.936267
635.42748,400,1603.728084
807.382703,400,1604.582791
566.284414,400,1605.473382
1208.318512,400,1606.295747
360.360485,400,1607.184009
395.140181,400,1608.100109
-211.429002,400,1611.498385
813.329913,400,1612.28993
1067.922002,400,1613.154847
756.779749,400,1613.999652
708.11451,400,1614.872319
988.001945,400,1615.716949
32.19274,400,1618.741153
1013.868048,400,1619.572917
635.239278,400,1620.567693
557.903557,400,1621.426595
68.770106,400,1622.222581
725.948667,400,1623.068999
782.794468,400,1626.068587
-9.834227,400,1627.000524
454.802937,400,1627.879592
697.918236,400,1628.874128
-128.415969,400,1629.790823
-35.322764,400,1630.634641
470.961364,400,1634.138607
-27.550444,400,1635.158861
501.918568,400,1635.995789
250.284501,400,1636.970758
379.067286,400,1637.771518
392.392966,400,1638.670239
513.714705,400,1639.576649
631.126596,400,1642.63695
1388.582312,400,1643.42797
281.567745,400,1644.272625
612.151879,400,1645.150399
1315.869426,400,1645.972129
724.320622,400,1646.817297
559.950155,400,1649.789287
-97.993512,400,1650.628182
745.551687,400,1651.440898
375.090199,400,1652.289271
839.281727,400,1653.143734
491.884569,400,1653.957103
1036.26023,400,1657.135855
667.840058,400,1658.061515
1197.421721,400,1658.915056
207.573466,400,1659.716889
851.121215,400,1660.56049
1110.014801,400,1661.351446
644.132134,400,1664.42576
1151.915586,400,1665.32707
368.79597,400,1666.214084
81.453066,400,1667.12148
1185.840688,400,1667.927384
1273.759653,400,1668.781697
456.789899,400,1669.57051
546.498776,400,1672.691322
1167.694066,400,1673.58019
863.972747,400,1674.385999
1145.526477,400,1675.388071
859.713261,400,1676.207721
475.329835,400,1677.268922
782.939563,400,1680.401747
632.594259,400,1681.280596
475.844863,400,1682.097163
582.478556,400,1682.949562
-15.166482,400,1683.863314
535.825147,400,1684.73519
29.55347,400,1687.862146
443.525176,400,1688.847504
733.023659,400,1689.718176
713.888263,400,1690.577798
-213.434367,400,1691.400759
284.070483,400,1692.461917
971.96802,400,1696.012144
632.394118,400,1696.904422
861.389227,400,1697.746208
419.284334,400,1698.64466
748.954352,400,1699.471061
808.353921,400,1700.418257
791.025155,400,1701.271203
844.359958,400,1704.494463
733.841753,400,1705.438099
471.853692,400,1706.29251
1147.438839,400,1707.311331
1012.687214,400,1708.12453
409.834928,400,1709.018491
722.406153,400,1712.322966
832.034142,400,1713.26461
203.270538,400,1714.159614
484.414079,400,1714.973584
325.571022,400,1715.825663
813.053187,400,1716.633227
70.721004,400,1719.673586
686.926273,400,1720.500062
116.144287,400,1721.323716
894.3099,400,1722.158029
125.580481,400,1723.034188
533.037671,400,1723.908062
509.995091,400,1727.282024
191.069689,400,1728.107557
679.867037,400,1728.927212
1235.636069,400,1729.845243
314.696977,400,1730.788154
308.2446,400,1731.654456
1153.739627,400,1732.505322
199.060319,400,1735.693277
23.091174,400,1736.549105
784.898263,400,1737.381962
734.670994,400,1738.343767
677.508283,400,1739.225958
58.522449,400,1740.086702
887.54228,400,1743.115748
216.6311,400,1743.933285
624.480374,400,1744.830957
684.547993,400,1745.647211
175.025572,400,1746.512187
229.46054,400,1747.344043
1104.872727,400,1750.452509
769.768446,400,1751.34255
417.671585,400,1752.226536
1019.484815,400,1753.061369
306.861206,400,1753.899764
567.659909,400,1754.731768
558.51576,400,1757.716953
724.438337,400,1758.562526
401.282806,400,1759.353939
821.694817,400,1760.213558
614.055393,400,1761.012175
6.555731,400,1761.944252
110.084448,400,1762.78783
352.68091,400,1765.798589
566.14242,400,1766.653854
934.672845,400,1767.458027
588.764028,400,1768.331079
336.968539,400,1769.131788
247.346522,400,1769.957626
1342.983449,400,1773.052196
1310.616148,400,1773.973349
998.097733,400,1774.905514
379.563218,400,1775.714718
452.753974,400,1776.626991
93.158291,400,1777.432518
667.867741,400,1780.411214
675.974282,400,1781.21049
141.485475,400,1782.064626
158.061628,400,1783.021356
217.380956,400,1783.823797
411.612952,400,1784.665347
376.263443,400,1787.642393
496.297528,400,1788.468039
548.685386,400,1789.302001
623.732167,400,1790.159241
800.134371,400,1790.973305
1016.139956,400,1791.898764
321.861496,400,1792.810721
354.201201,400,1795.857658
561.289299,400,1796.726891
985.883874,400,1797.574918
1021.624061,400,1798.408339
771.490247,400,1799.201508
685.904355,400,1800.037995
1019.140636,400,1803.268107
408.086863,400,1804.060707
494.276118,400,1804.907473
653.432146,400,1805.763756
-221.296731,400,1806.88578
872.851814,400,1807.866497
612.174599,400,1810.96315
580.977173,400,1811.87969
497.132376,400,1812.776425
777.309912,400,1813.717647
507.421393,400,1814.630444
694.687694,400,1815.517843
479.884312,400,1818.489682
876.434813,400,1819.36689
949.362994,400,1820.42596
960.339314,400,1821.284227
570.494169,400,1822.122569
626.806211,400,1822.943866
213.734795,400,1823.777274
859.767334,400,1826.818636
248.010018,400,1827.679164
33.323597,400,1828.487772
731.456278,400,1829.355433
145.304753,400,1830.236883
634.445141,400,1831.069033
612.07625,400,1834.080246
100.033211,400,1834.931797
963.693339,400,1835.795844
855.368633,400,1836.57161
475.145755,400,1837.416114
273.202626,400,1838.192132
62.163939,400,1841.232585
96.010339,400,1842.055286
219.831011,400,1842.841615
433.608421,400,1843.880371
336.752441,400,1844.670858
769.502613,400,1845.583595
1410.182108,400,1848.620768
553.897174,400,1849.497573
233.902738,400,1850.32046
770.238956,400,1851.191111
254.137394,400,1852.019215
453.017101,400,1852.815465
1020.072915,400,1853.662758
565.046804,400,1856.634834
621.603893,400,1857.444003
645.982825,400,1858.233573
724.785071,400,1859.106993
187.471438,400,1859.973524
88.100955,400,1860.94904
1102.626249,400,1864.408904
648.983592,400,1865.217796
613.615985,400,1866.076813
84.882569,400,1867.094978
180.332608,400,1868.100818
377.983657,400,1869.012816
559.770417,400,1872.096
175.679119,400,1872.955864
-89.953949,400,1873.760601
612.326743,400,1874.725938
557.397311,400,1875.541431
382.383221,400,1876.400167
564.866816,400,1879.599407
22.973334,400,1880.461147
1048.518495,400,1881.324075
134.883914,400,1882.119105
907.592914,400,1883.023459
896.89229,400,1883.830516
901.276977,400,1884.675949
475.986842,400,1887.673619
906.368138,400,1888.536254
-35.147755,400,1889.369307
654.758049,400,1890.359876
454.374339,400,1891.304263
1125.248024,400,1892.115755
967.19039,400,1895.122981
728.964106,400,1895.933825
472.239214,400,1896.82313
611.139802,400,1897.634125
471.128196,400,1898.470056
730.829449,400,1899.374244
921.345856,400,1902.447772
873.50591,400,1903.365217
940.940263,400,1904.174065
980.26658,400,1905.106386
354.470429,400,1905.929647
-136.213575,400,1906.815275
15.077787,400,1909.947339
411.617153,400,1910.814496
638.735536,400,1911.682856
710.615101,400,1912.617844
337.042634,400,1913.663611
449.867393,400,1914.534247
1163.058697,400,1915.536194
201.676751,400,1918.584366
188.190151,400,1919.430314
338.421128,400,1920.314537
850.489859,400,1921.157706
420.932389,400,1922.053503
533.603144,400,1922.866452
1121.197173,400,1926.0238
168.384166,400,1926.976954
620.291492,400,1927.868486
643.366251,400,1928.749022
-54.825758,400,1929.604172
468.773857,400,1930.506162
249.037277,400,1933.882991
429.69438,400,1934.843015
837.497979,400,1935.652107
106.97889,400,1936.517139
517.787665,400,1937.324912
669.680936,400,1938.20408
-118.212925,400,1941.373984
286.379847,400,1942.281362
487.758563,400,1943.145465
160.606745,400,1944.11985
482.869814,400,1945.035736
846.660197,400,1945.889258
629.752602,400,1946.782023
287.080588,400,1950.252995
1193.914251,400,1951.157444
769.243832,400,1951.991324
79.628642,400,1952.827403
366.771959,400,1953.734653
654.409143,400,1954.56086
376.231814,400,1957.709616
595.9051,400,1958.494841
211.411551,400,1959.430567
557.181163,400,1960.395069
1233.028573,400,1961.235781
655.747484,400,1962.076753
499.411461,400,1965.066028
385.67232,400,1966.009491
358.196824,400,1966.806697
709.046973,400,1967.67407
627.553925,400,1968.507411
741.055118,400,1969.556453
325.903308,400,1972.674809
589.953128,400,1973.563945
390.326351,400,1974.392125
987.569638,400,1975.185061
356.305409,400,1976.091164
265.277313,400,1977.068723
711.08354,400,1977.976038
1121.657234,400,1981.098317
959.131872,400,1981.930266
835.227497,400,1982.859674
424.525861,400,1983.713303
973.800987,400,1984.597414
804.364201,400,1985.396703
620.626786,400,1988.494002
716.720657,400,1989.355582
651.502943,400,1990.214833
1255.499056,400,1991.045427
253.310168,400,1991.865393
209.061196,400,1992.740988
611.114781,400,1996.016093
1104.283411,400,1996.896703
129.666515,400,1997.684873
526.05872,400,1998.529962
61.376424,400,1999.367666
183.622957,400,2000.167974
292.269872,400,2003.281564
942.878039,400,2004.298135
1347.792053,400,2005.181753
784.278504,400,2006.014668
342.274878,400,2006.858889
-108.235166,400,2007.702302
199.424863,400,2008.503957
623.591413,400,2011.589984
923.834729,400,2012.385445
338.115047,400,2013.263988
338.13823,400,2014.073167
950.020956,400,2014.922216
703.799267,400,2015.734054
840.32374,400,2018.852162
536.104801,400,2019.681956
440.665597,400,2020.488948
84.635635,400,2021.348964
201.735013,400,2022.144953
328.159567,400,2022.984722
977.0424,400,2025.984481
675.486542,400,2026.852326
-276.435695,400,2027.68913
764.400203,400,2028.59554
424.186703,400,2029.44225
834.55382,400,2030.2506
624.789753,400,2033.367801
308.108608,400,2034.401916
804.948976,400,2035.35245
1093.313154,400,2036.175553
461.50411,400,2037.163267
953.921813,400,2038.01362
990.563214,400,2038.83771
-29.255408,400,2042.114782
829.530205,400,2042.918746
873.449743,400,2043.885017
536.020433,400,2044.703168
585.153196,400,2045.54614
533.123714,400,2046.457998
1095.779215,400,2049.601689
1036.291007,400,2050.548986
376.740985,400,2051.367782
266.212178,400,2052.212365
-175.236822,400,2053.025377
1314.501407,400,2053.93335
442.632696,400,2056.992505
668.841457,400,2057.887799
403.683332,400,2058.731922
696.310479,400,2059.837802
730.386784,400,2060.858362
493.938843,400,2061.698372
803.658139,400,2064.819052
220.535243,400,2065.706769
-110.647674,400,2066.608612
1054.834235,400,2067.440798
448.108523,400,2068.660821
923.474126,400,2069.593086
895.895615,400,2070.41848
331.116929,400,2073.634016
418.673689,400,2074.565006
1236.412699,400,2075.448693
893.020281,400,2076.327744
652.875314,400,2077.203984
828.752242,400,2078.07503
610.953311,400,2081.460882
835.885859,400,2082.403991
521.7726,400,2083.249906
1303.728194,400,2084.162134
703.817406,400,2085.005227
927.695057,400,2086.030393
613.435535,400,2089.075976
993.951015,400,2089.915541
760.822648,400,2090.781214
994.433242,400,2091.592854
503.29701,400,2092.500979
955.459449,400,2093.326293
503.818762,400,2096.521614
424.505317,400,2097.353814
363.802616,400,2098.233764
1057.738956,400,2099.103853
772.683105,400,2099.938341
360.896735,400,2100.95183
-48.909094,400,2101.807561
247.509244,400,2105.00365
335.984486,400,2105.909437
631.416309,400,2106.765304
529.203131,400,2107.629875
470.904656,400,2108.4412
1046.118875,400,2109.304932
262.07554,400,2112.359232
952.705449,400,2113.222242
1029.135083,400,2114.053273
1150.826587,400,2114.905114
-373.109188,400,2115.829024
818.598906,400,2116.680807
473.355425,400,2119.747607
11.113484,400,2120.597527
-237.185114,400,2121.469104
657.657199,400,2122.302441
330.884672,400,2123.208309
419.75094,400,2124.006039
1032.05294,400,2127.10413
750.032508,400,2127.968227
947.180274,400,2128.860778
341.645615,400,2129.766271
767.131645,400,2130.593234
1525.650757,400,2131.460814
1244.164501,400,2132.406456
685.954256,400,2135.429991
562.358867,400,2136.452732
911.122041,400,2137.311422
1033.264742,400,2138.125142
666.341204,400,2138.926139
644.276246,400,2139.781646
484.428466,400,2142.847721
69.831366,400,2143.704753
400.18857,400,2144.529905
1249.441008,400,2145.534704
653.261123,400,2146.538582
-132.003986,400,2147.504233
532.962483,400,2150.617212
56.311114,400,2151.445436
261.961082,400,2152.320768
1162.385137,400,2153.130819
860.342956,400,2153.971826
632.070986,400,2154.773416
729.620944,400,2158.073462
312.011626,400,2158.947071
214.61066,400,2159.921381
922.143561,400,2160.860363
775.541026,400,2161.738083
384.459684,400,2162.664564
605.211198,400,2163.498426
195.720035,400,2166.626925
416.70688,400,2167.480095
691.437354,400,2168.39239
-222.588853,400,2169.252189
637.28755,400,2170.271966
570.198442,400,2171.129561
605.533176,400,2174.066542
397.624927,400,2174.908336
132.220005,400,2175.692036
781.086373,400,2176.603661
697.714212,400,2177.416383
693.784099,400,2178.37783
167.48476,400,2181.460045
301.802319,400,2182.263233
502.421678,400,2183.318311
936.761533,400,2184.120106
227.4573,400,2184.995183
-220.224041,400,2185.942231
321.851272,400,2188.916647
929.969014,400,2189.794592
1021.690306,400,2190.596597
544.327129,400,2191.434355
233.928145,400,2192.224458
-63.220556,400,2193.049102
317.517854,400,2193.896059
582.617333,400,2197.157609
452.73387,400,2198.132138
248.657294,400,2198.943184
-81.377827,400,2199.818141
-44.212131,400,2200.612128
808.69549,400,2201.439437
556.081436,400,2204.520314
967.242548,400,2205.367314
395.42483,400,2206.251947
443.281212,400,2207.113251
391.279257,400,2208.008963
850.27808,400,2208.885561
606.981629,400,2212.469989
440.348997,400,2213.321774
495.266765,400,2214.218979
253.767458,400,2215.031491
350.192058,400,2215.939007
891.202016,400,2217.077976
354.007505,400,2220.686906
886.61177,400,2221.593817
404.324007,400,2222.408597
484.608603,400,2223.362134
1113.876176,400,2224.203531
692.102536,400,2225.112156
729.131299,400,2225.957132
438.060232,400,2229.576018
742.404763,400,2230.42549
566.590421,400,2231.285082
937.649583,400,2232.203299
1360.212811,400,2233.06137
719.224658,400,2233.933104
838.307165,400,2237.234879
227.79399,400,2238.06456
-395.400234,400,2238.8953
875.622943,400,2239.706003
-56.699423,400,2240.598775
375.354664,400,2241.407644
-27.186967,400,2244.555972
97.242911,400,2245.365569
876.024887,400,2246.323908
314.227064,400,2247.136971
592.922037,400,2247.932688
677.831419,400,2248.890962
369.700417,400,2251.968607
954.199701,400,2252.81485
161.158271,400,2253.631619
1495.479742,400,2254.696862
357.092324,400,2255.637417
651.75213,400,2256.460339
318.628471,400,2257.32183
660.369841,400,2260.704765
831.590541,400,2261.647921
935.555783,400,2262.48946
856.101993,400,2263.385916
613.945267,400,2264.189566
593.350493,400,2265.058086
622.555004,400,2268.13788
483.584825,400,2268.941075
1268.324256,400,2269.911034
776.386863,400,2270.705635
795.414911,400,2271.570378
549.860176,400,2272.406832
800.078437,400,2275.517757
494.782045,400,2276.317737
271.573942,400,2277.17389
187.86417,400,2278.033903
741.327086,400,2278.844553
1318.646024,400,2279.689116
205.240281,400,2283.17481
233.4349,400,2284.00972
225.771832,400,2284.823427
302.657428,400,2285.678128
885.994648,400,2286.536555
260.771986,400,2287.367909
732.851025,400,2288.360292
424.485088,400,2291.42703
337.807667,400,2292.257484
-110.867851,400,2293.045487
229.514385,400,2293.896094
851.025743,400,2294.709155
610.539071,400,2295.604746
-152.073851,400,2298.650936
157.387579,400,2299.494081
527.173042,400,2300.357824
506.349181,400,2301.155934
222.901226,400,2302.101087
399.992164,400,2302.937125
664.244726,400,2306.04229
464.914295,400,2306.918213
508.403604,400,2307.728646
507.39994,400,2308.625906
105.870326,400,2309.531425
517.955643,400,2310.41768
570.541812,400,2313.410437
695.18773,400,2314.275425
1232.315566,400,2315.091159
805.086346,400,2315.937654
70.381588,400,2316.793262
703.196085,400,2317.646926
526.062635,400,2318.512587
631.154476,400,2321.937142
923.267283,400,2322.814028
172.314166,400,2323.600269
-85.357346,400,2324.699278
65.77556,400,2325.534849
-178.165723,400,2326.34663
344.55675,400,2329.396219
32.979688,400,2330.20555
132.985521,400,2331.07745
1129.046535,400,2331.908635
1188.170953,400,2332.776687
909.179073,400,2333.610744
553.849165,400,2336.663771
972.7927,400,2337.49577
256.679665,400,2338.328723
556.373109,400,2339.175358
575.495875,400,2340.013777
710.234946,400,2340.993787
934.068986,400,2344.067692
633.066265,400,2345.019545
573.078687,400,2345.869137
443.778721,400,2346.843669
1433.274515,400,2347.780654
210.399866,400,2348.749361
832.159645,400,2349.720283
422.253111,400,2352.944161
684.997318,400,2353.786284
1071.698925,400,2354.581128
371.490089,400,2355.510079
17.020326,400,2356.342735
394.469893,400,2357.169783
370.250823,400,2360.301566
572.372047,400,2361.118748
781.453004,400,2362.017398
606.906995,400,2362.898437
1052.106841,400,2363.741336
234.823235,400,2364.61362
551.054443,400,2367.709374
244.089959,400,2368.568394
421.519013,400,2369.380591
321.242777,400,2370.246413
677.139826,400,2371.19335
503.427019,400,2372.095135
237.497236,400,2375.00071
83.777779,400,2375.840914
180.568924,400,2376.687958
744.507507,400,2377.49524
747.789404,400,2378.460917
357.656684,400,2379.265424
1218.262021,400,2380.355138
597.830412,400,2383.475646
479.876768,400,2384.526665
485.213373,400,2385.357141
780.75616,400,2386.252285
258.60209,400,2387.200103
156.253738,400,2388.032158
1314.19947,400,2391.122021
-116.054118,400,2392.012227
533.672867,400,2392.904107
784.918803,400,2393.763066
644.399594,400,2394.668745
1020.839896,400,2395.567274
334.44927,400,2398.994583
252.250657,400,2399.860122
326.619933,400,2400.687713
680.045038,400,2401.877693
619.782104,400,2402.916391
1000.689723,400,2403.840582
269.939255,400,2407.278418
537.022227,400,2408.158002
1012.893457,400,2409.098843
-18.753763,400,2410.063307
1040.687651,400,2410.998663
745.348445,400,2411.871003
-48.967396,400,2412.80328
409.252788,400,2416.877301
199.508811,400,2417.796021
609.424939,400,2418.637792
694.355204,400,2419.477244
477.802928,400,2420.381701
521.073672,400,2421.785744
722.996207,400,2426.238375
918.103532,400,2427.404485
943.712285,400,2428.42293
337.361908,400,2429.344753
434.526328,400,2430.268567
217.183473,400,2431.192098
1252.248583,400,2434.542365
304.852418,400,2435.463338
876.363731,400,2436.320645
479.847749,400,2437.384138
529.479849,400,2438.235475
711.120978,400,2439.082395
925.153632,400,2442.269035
480.716449,400,2443.08507
621.906499,400,2443.925227
824.97734,400,2444.757555
-21.501986,400,2445.618108
766.929555,400,2446.424478
725.120814,400,2447.306003
393.366503,400,2450.354394
1348.704297,400,2451.359346
-183.331035,400,2452.742629
304.540199,400,2453.784321
-35.198679,400,2454.711864
1381.361359,400,2455.68634
-218.839608,400,2459.013218
637.828238,400,2459.927051
717.559791,400,2461.058985
378.418096,400,2462.020317
821.712069,400,2463.06315
426.170349,400,2463.988272
370.819403,400,2467.146196
718.48198,400,2468.066216
561.056938,400,2469.014406
846.977836,400,2469.85084
266.283361,400,2470.694305
308.710058,400,2471.532524
1455.47748,400,2474.635051
343.06502,400,2475.484426
-112.125292,400,2476.573605
533.340652,400,2477.418246
695.935846,400,2478.320177
281.781478,400,2479.163548
682.403996,400,2480.100016
631.069057,400,2483.273035
584.990287,400,2484.166046
-14.678997,400,2485.137907
1544.958058,400,2486.020437
582.72736,400,2487.196767
427.137456,400,2488.032048
1056.315056,400,2491.297184
435.334387,400,2492.138845
182.18821,400,2492.957199
633.925746,400,2493.879261
843.467234,400,2494.693505
505.342914,400,2495.567477
87.530111,400,2498.642468
592.116306,400,2499.581994
534.086621,400,2500.411817
419.666832,400,2501.26494
860.533446,400,2502.126833
892.303358,400,2502.932884
364.19977,400,2506.033946
937.645708,400,2506.849986
395.558824,400,2507.80417
208.154403,400,2508.597318
543.279735,400,2509.431082
119.305963,400,2510.267309
359.305468,400,2511.123714
900.143996,400,2514.334139
492.735623,400,2515.224957
266.329839,400,2516.11338
195.418955,400,2516.937258
-674.168059,400,2517.8167
382.589645,400,2518.62401
604.477769,400,2521.735251
1003.163089,400,2522.715566
251.193146,400,2523.545642
408.538771,400,2524.425195
21.558084,400,2525.224674
-280.417948,400,2526.078675
475.509856,400,2529.071011
290.253595,400,2529.913011
240.292038,400,2530.767936
230.170942,400,2531.565333
438.861335,400,2532.430244
1001.826672,400,2533.243932
602.39029,400,2536.548171
821.792688,400,2537.347142
391.952648,400,2538.221354
-1.371477,400,2539.263543
312.331425,400,2540.108263
455.900923,400,2540.948269
465.561672,400,2541.778786
1020.395205,400,2544.821582
616.787584,400,2545.710209
796.324671,400,2546.673414
909.689236,400,2547.522879
188.382798,400,2548.3696
-397.433523,400,2549.228727
785.303057,400,2552.778613
549.33725,400,2553.621701
891.617025,400,2554.498168
292.412848,400,2555.430555
153.659133,400,2556.292507
-303.246069,400,2557.246786
1408.162655,400,2560.342736
506.658729,400,2561.207829
701.120982,400,2562.044995
218.213425,400,2562.850488
1198.954003,400,2563.734004
776.743977,400,2564.565385
726.752699,400,2567.691859
451.141361,400,2568.549987
56.140141,400,2569.413916
1248.502859,400,2570.254841
-126.217293,400,2571.075131
543.526015,400,2571.934648
1139.515192,400,2572.753613
472.131819,400,2575.986262
57.167423,400,2576.801075
113.966832,400,2577.762415
1301.433809,400,2578.731552
68.092001,400,2579.6498
731.320919,400,2580.53483
819.005576,400,2583.899141
343.626439,400,2584.817413
169.882844,400,2585.706354
546.464453,400,2586.567289
587.209419,400,2587.410112
572.613444,400,2588.419915
189.678351,400,2591.536148
888.790528,400,2592.39529
203.097139,400,2593.298009
846.076297,400,2594.141848
206.240678,400,2595.030277
723.08905,400,2595.892831
1198.534519,400,2599.106696
1026.940708,400,2600.034417
711.952653,400,2601.096899
529.072207,400,2602.099275
1182.295477,400,2603.029125
1054.022056,400,2604.02908
761.849836,400,2604.883072
573.592326,400,2608.035839
704.554268,400,2608.864959
7.971257,400,2609.752427
661.318487,400,2610.600835
825.443948,400,2611.442159
263.104116,400,2612.294885
315.272149,400,2615.400256
142.499354,400,2616.552401
1137.376271,400,2617.366107
897.535828,400,2618.264624
228.772596,400,2619.082905
320.631496,400,2619.96333
724.985501,400,2623.09464
589.336582,400,2623.919595
231.166441,400,2624.865278
149.437049,400,2625.669395
594.385243,400,2626.684006
392.328538,400,2627.598647
225.950102,400,2630.589907
613.769828,400,2631.436988
797.664517,400,2632.49825
1002.247873,400,2633.397629
423.530338,400,2634.37691
532.0588,400,2635.427393
498.091078,400,2636.235775
-181.007834,400,2639.503992
277.622716,400,2640.595743
-66.017625,400,2641.635925
407.935727,400,2642.494677
926.274765,400,2643.350372
689.986065,400,2644.22337
1240.541862,400,2647.259093
270.615454,400,2648.240021
1025.861561,400,2649.063018
655.934946,400,2650.061971
484.241399,400,2651.072574
-402.106077,400,2651.943117
323.273605,400,2654.977728
742.282607,400,2655.962516
774.601595,400,2656.847123
977.543343,400,2657.663831
605.76529,400,2658.510296
428.146851,400,2659.310452
655.78541,400,2662.622242
271.997788,400,2663.461787
636.407371,400,2664.294505
347.056589,400,2665.156438
661.608465,400,2665.96155
544.647399,400,2667.042974
514.65899,400,2667.860312
1235.33083,400,2670.965078
571.900358,400,2671.802079
470.023128,400,2672.623079
530.486364,400,2673.64911
11.127081,400,2674.459111
642.979957,400,2675.315145
497.566847,400,2678.276072
259.806615,400,2679.132072
461.881046,400,2679.934327
193.110136,400,2680.806202
997.168385,400,2681.724225
967.915474,400,2682.659225
743.546626,400,2686.054192
458.903586,400,2687.018198
866.324716,400,2688.160732
341.659737,400,2689.002333
801.219247,400,2689.990334
270.475679,400,2690.985772
836.930722,400,2694.520203
511.118507,400,2695.529767
-85.27026,400,2696.407866
401.172868,400,2697.357094
943.840206,400,2698.157094
362.997556,400,2699.07743
1108.98871,400,2699.872265
386.127371,400,2703.03089
840.033126,400,2703.986375
374.093801,400,2704.781678
217.502941,400,2705.649017
858.971743,400,2706.451983
399.582837,400,2707.366571
-107.730257,400,2710.940199
742.220806,400,2711.97924
636.693658,400,2712.950321
941.479747,400,2713.879194
503.251925,400,2714.829088
217.845223,400,2715.850058
209.905554,400,2719.113364
26.735749,400,2719.962193
531.629737,400,2720.849048
955.661276,400,2721.664143
558.959182,400,2722.575822
534.190378,400,2723.45764
961.091181,400,2726.572223
-200.786177,400,2727.48912
713.16007,400,2728.346108
492.079787,400,2729.197164
134.808845,400,2730.227447
424.685989,400,2731.110589
120.5484,400,2731.936213
649.890581,400,2735.191316
299.160462,400,2736.106682
293.250083,400,2736.927328
-38.615473,400,2737.788584
865.327535,400,2738.694134
377.573769,400,2739.609037
538.887262,400,2742.733951
752.342078,400,2743.597245
339.635315,400,2744.505162
1302.795783,400,2745.336666
490.723296,400,2746.196056
584.752255,400,2747.133023
1061.123513,400,2750.190816
472.509555,400,2751.006385
979.782059,400,2751.832037
114.456624,400,2752.669326
-94.91592,400,2753.655083
395.867518,400,2754.600611
476.848891,400,2757.762015
680.725195,400,2758.633689
562.959503,400,2759.438118
509.921782,400,2760.290713
563.40115,400,2761.094614
963.807059,400,2762.000378
537.029659,400,2762.885749
84.643107,400,2766.007183
1188.083482,400,2766.909027
198.614727,400,2767.768798
490.759927,400,2768.666197
575.49995,400,2769.494451
282.298086,400,2770.452215
1038.635967,400,2773.702055
744.732757,400,2774.589314
609.923619,400,2775.446241
164.359224,400,2776.33311
547.469999,400,2777.271039
503.55153,400,2778.14324
909.957251,400,2781.155619
716.170804,400,2782.112189
690.193213,400,2783.024991
-115.154368,400,2783.890026
1145.36629,400,2784.840199
490.944482,400,2785.790978
935.99408,400,2788.812135
456.351665,400,2789.684314
727.404891,400,2790.612293
434.503095,400,2791.490465
639.905389,400,2792.365713
451.809103,400,2793.524821
449.304095,400,2794.401095
686.585124,400,2797.788023
273.720805,400,2798.665959
934.907114,400,2799.483214
1053.437251,400,2800.437645
898.397515,400,2801.50879
949.527532,400,2802.385838
391.22686,400,2805.439122
215.469878,400,2806.253994
-125.124815,400,2807.140637
251.947858,400,2807.944413
517.137073,400,2808.863085
111.647887,400,2809.83576
1447.283771,400,2813.050311
910.908793,400,2813.881072
-86.505724,400,2814.70803
363.868504,400,2815.588595
608.973464,400,2816.416029
297.758811,400,2817.310341
514.563889,400,2820.613016
926.727377,400,2821.569391
-13.146686,400,2822.37655
320.599052,400,2823.235258
829.648317,400,2824.311846
867.56583,400,2825.274045
113.003031,400,2826.164481
314.448678,400,2829.307911
323.987096,400,2830.160612
765.383457,400,2830.962177
490.208008,400,2831.828589
343.180215,400,2832.829407
350.015727,400,2833.640625
167.183918,400,2836.647411
226.600116,400,2837.657656
1520.146031,400,2838.519092
71.76186,400,2839.329118
1071.786831,400,2840.165757
719.157326,400,2840.969753
866.60588,400,2844.136716
1085.64348,400,2845.110634
343.057511,400,2845.925522
532.090106,400,2846.738961
342.477311,400,2847.628974
243.824554,400,2848.493598
295.817947,400,2851.514811
856.492783,400,2852.381798
120.673181,400,2853.2298
856.328084,400,2854.02966
437.810945,400,2855.097923
995.026156,400,2856.130055
867.11001,400,2857.035638
280.583674,400,2860.081734
176.48097,400,2860.950638
617.98891,400,2861.929964
227.284306,400,2862.784116
662.166478,400,2863.849146
668.645541,400,2864.649632
926.455955,400,2867.75166
579.587574,400,2868.615125
424.525527,400,2869.636723
381.762011,400,2870.426459
930.671337,400,2871.274898
599.517549,400,2872.122038
328.170267,400,2875.351533
558.177393,400,2876.1876
480.632385,400,2877.005358
480.486571,400,2877.917624
385.15316,400,2878.768831
332.835542,400,2879.806756
499.767516,400,2882.90042
759.344769,400,2883.746343
561.237458,400,2884.573019
289.299553,400,2885.366938
554.198054,400,2886.205078
710.069189,400,2887.156833
668.324813,400,2888.265947
81.572716,400,2891.419218
972.232101,400,2892.287713
256.581472,400,2893.195981
556.522287,400,2894.118747
110.104911,400,2895.047353
513.19402,400,2895.88385
221.438138,400,2899.140906
334.778274,400,2899.968569
510.042396,400,2901.041005
398.594617,400,2902.115326
641.335801,400,2903.214913
225.13668,400,2904.142416
-103.109535,400,2907.388167
720.633937,400,2908.289742
1118.142591,400,2909.105765
932.483027,400,2910.115027
