#{"t_start": 1630122772.3156927, "env_id": "ForexEnv-v0"}
r,l,t
-444.079208,400,1532.839778
76.217879,400,1533.842819
-325.362216,400,1534.797464
27.966718,400,1535.910289
-361.842702,400,1536.766199
-357.615633,400,1539.986739
-12.603279,400,1540.796622
401.471948,400,1541.753183
-36.738951,400,1542.731838
63.923775,400,1544.035763
-192.499254,400,1545.04491
-46.339336,400,1545.994557
-624.553282,400,1549.183873
-114.256534,400,1550.136742
30.381032,400,1551.022026
-494.502726,400,1551.85196
-109.778016,400,1552.709082
384.921657,400,1553.586082
-177.989361,400,1556.714917
-304.517867,400,1557.615516
-695.026436,400,1558.603866
3.687616,400,1559.447618
218.470274,400,1560.308807
-337.335682,400,1561.3405
-156.346866,400,1564.425117
-832.833604,400,1565.311734
-774.486964,400,1566.168816
28.163083,400,1566.972168
-718.22387,400,1567.833194
585.150955,400,1568.634053
-414.322509,400,1571.697458
-367.035033,400,1572.563598
70.843617,400,1573.441697
-401.149076,400,1574.284659
335.164562,400,1575.156937
-349.935084,400,1576.00025
-595.118991,400,1576.823249
-219.780485,400,1580.00763
-459.980921,400,1580.903748
-446.539313,400,1581.789771
-476.496371,400,1582.739991
-205.234525,400,1583.595207
-267.914607,400,1584.431112
-345.556467,400,1587.504741
-499.79604,400,1588.356748
-607.338723,400,1589.195405
61.21408,400,1590.14861
28.030515,400,1591.090007
-740.513635,400,1591.979464
267.169686,400,1595.538431
128.294467,400,1596.407995
-94.948936,400,1597.422687
-207.941817,400,1598.207364
-97.239994,400,1599.070217
-101.497141,400,1599.931014
-26.170639,400,1602.995325
-504.958029,400,1603.786137
243.732662,400,1604.639848
113.331282,400,1605.53244
-99.620674,400,1606.353805
-587.564822,400,1607.243066
-475.638823,400,1608.159166
489.719477,400,1611.557442
-87.014789,400,1612.348988
-710.912008,400,1613.213904
-601.980757,400,1614.05871
-32.85713,400,1614.931376
30.288304,400,1615.775006
-445.87238,400,1618.80021
-72.335289,400,1619.631975
-854.196753,400,1620.62575
237.350333,400,1621.484653
-160.93564,400,1622.281639
-0.061423,400,1623.128056
334.227236,400,1626.127645
310.417573,400,1627.059581
-132.248661,400,1627.938649
-120.477191,400,1628.932181
-354.286576,400,1629.84988
293.186895,400,1630.692698
51.709573,400,1634.197665
101.710011,400,1635.216918
-497.284829,400,1636.054846
154.717303,400,1637.028814
145.019705,400,1637.830575
-126.665895,400,1638.729296
-187.261093,400,1639.635706
754.491568,400,1642.696008
-224.440518,400,1643.487027
435.317028,400,1644.331682
-586.205664,400,1645.209457
64.909797,400,1646.031186
-152.126117,400,1646.876355
-376.612575,400,1649.847344
96.97514,400,1650.687239
-224.950893,400,1651.499955
-148.803985,400,1652.348328
-72.817171,400,1653.202791
-404.880284,400,1654.01616
-280.999516,400,1657.194912
235.261587,400,1658.120573
294.725671,400,1658.974114
-394.100407,400,1659.775946
57.916949,400,1660.619547
-32.956345,400,1661.410503
-713.101377,400,1664.484818
-92.589018,400,1665.386128
118.590628,400,1666.273141
-55.031166,400,1667.180538
330.570056,400,1667.986441
-699.036338,400,1668.840754
-319.821776,400,1669.629567
-463.121323,400,1672.75038
-237.562289,400,1673.639248
-249.305159,400,1674.445056
-119.082629,400,1675.447129
531.275704,400,1676.266778
-666.216874,400,1677.326979
433.015656,400,1680.460804
47.816839,400,1681.339654
-229.418375,400,1682.15622
-534.208057,400,1683.008619
-354.335307,400,1683.922371
-181.162861,400,1684.793212
306.426241,400,1687.920204
-432.450881,400,1688.906562
-565.956487,400,1689.777234
55.858329,400,1690.635887
-643.784085,400,1691.459816
-333.10961,400,1692.520975
66.209003,400,1696.071201
-166.194362,400,1696.96348
-156.95623,400,1697.805266
-88.441443,400,1698.703717
525.405735,400,1699.530118
-533.111437,400,1700.477315
-289.757479,400,1701.32926
324.332689,400,1704.55352
28.76612,400,1705.496156
400.567019,400,1706.351568
-175.620311,400,1707.370388
-116.52774,400,1708.183588
-543.17519,400,1709.077548
-578.579635,400,1712.382024
534.093531,400,1713.322965
-200.282104,400,1714.217671
11.597461,400,1715.032163
-66.681043,400,1715.883718
-80.27892,400,1716.692285
-347.082136,400,1719.731636
-328.411809,400,1720.55912
162.541958,400,1721.382773
50.941522,400,1722.217086
-179.078529,400,1723.093245
285.269874,400,1723.96712
88.568077,400,1727.341081
53.603509,400,1728.166615
327.31576,400,1728.985238
145.782726,400,1729.904301
-21.776798,400,1730.847211
-109.953294,400,1731.713513
332.997984,400,1732.56438
-43.306195,400,1735.751297
-626.832021,400,1736.608163
-660.294086,400,1737.44102
-696.607097,400,1738.402824
40.984158,400,1739.284015
130.478621,400,1740.145759
-790.730983,400,1743.174806
-171.669404,400,1743.992342
-129.896969,400,1744.890014
-63.933208,400,1745.706269
162.201084,400,1746.571244
181.379596,400,1747.4031
-78.560282,400,1750.511566
19.407845,400,1751.400572
470.110305,400,1752.285593
68.8771,400,1753.120426
-330.565074,400,1753.958821
-148.375783,400,1754.790826
-605.027664,400,1757.77601
-400.582704,400,1758.621583
-116.334851,400,1759.41196
-206.604306,400,1760.272616
106.058301,400,1761.071233
166.410314,400,1762.00331
442.617983,400,1762.845887
-120.696078,400,1765.856648
-622.311941,400,1766.712912
-165.862689,400,1767.517084
183.570776,400,1768.390136
603.296784,400,1769.190846
-80.12695,400,1770.015683
-375.6243,400,1773.111254
81.030151,400,1774.032406
-345.228166,400,1774.964572
-499.624715,400,1775.773776
499.910206,400,1776.685048
308.820533,400,1777.491576
-153.521396,400,1780.470272
64.611654,400,1781.269548
-276.842552,400,1782.122684
-209.274346,400,1783.079415
128.931551,400,1783.882854
-305.446181,400,1784.724404
148.357818,400,1787.70145
276.057507,400,1788.527097
-166.182628,400,1789.360537
-347.584212,400,1790.218298
142.4115,400,1791.032362
-211.789075,400,1791.957822
-551.181228,400,1792.869778
-253.374505,400,1795.916715
-124.28463,400,1796.785949
-870.171152,400,1797.633976
-456.536288,400,1798.467396
-129.487495,400,1799.260566
47.357548,400,1800.097052
230.79329,400,1803.327165
10.372031,400,1804.119764
-132.806047,400,1804.966531
-351.633673,400,1805.821803
378.334126,400,1806.944837
-188.833776,400,1807.925554
-164.613091,400,1811.022208
-234.577364,400,1811.938748
-16.972163,400,1812.835483
74.223907,400,1813.776704
415.508852,400,1814.689502
-367.727209,400,1815.5769
-11.739519,400,1818.54874
256.605039,400,1819.425948
-1278.69535,400,1820.484017
-35.407041,400,1821.342284
-293.140106,400,1822.181626
270.599677,400,1823.002924
-52.62806,400,1823.836331
-306.955953,400,1826.877693
-163.711924,400,1827.738221
287.872034,400,1828.54583
-511.914308,400,1829.41449
60.827422,400,1830.294941
124.313511,400,1831.128091
-815.967406,400,1834.138304
199.621323,400,1834.990855
-502.578525,400,1835.854902
-573.595065,400,1836.630668
-23.2145,400,1837.475171
-696.740367,400,1838.251189
-268.941572,400,1841.291642
-325.288268,400,1842.114343
-226.661203,400,1842.900673
-732.182445,400,1843.939428
-5.043669,400,1844.729916
-753.052446,400,1845.642652
-570.60128,400,1848.678825
-216.893179,400,1849.556631
129.289691,400,1850.379518
-8.311916,400,1851.250168
-53.199266,400,1852.078273
205.676987,400,1852.874522
21.612932,400,1853.721815
114.894302,400,1856.693891
-194.155709,400,1857.50306
320.887969,400,1858.29263
285.857918,400,1859.16605
-575.961515,400,1860.032581
-113.110559,400,1861.008097
658.709712,400,1864.467962
-414.223425,400,1865.275853
-655.063377,400,1866.135871
340.359057,400,1867.153037
-647.563231,400,1868.159876
-249.141478,400,1869.071873
-25.044712,400,1872.155057
173.418064,400,1873.014921
-89.627236,400,1873.818658
-483.082227,400,1874.784996
-349.744719,400,1875.600489
-544.813243,400,1876.459224
178.389271,400,1879.658465
-183.778084,400,1880.520204
-552.618682,400,1881.383133
68.572815,400,1882.178163
-253.024783,400,1883.082516
-490.482504,400,1883.889573
-124.342506,400,1884.735007
148.178946,400,1887.732677
430.874891,400,1888.594312
257.318711,400,1889.428364
435.224876,400,1890.418933
-1012.26072,400,1891.363321
-132.510908,400,1892.174812
-78.607375,400,1895.181038
-756.108975,400,1895.992883
-28.843193,400,1896.881186
-258.127462,400,1897.693183
347.185033,400,1898.528112
419.55344,400,1899.433301
448.547408,400,1902.506829
-475.660446,400,1903.424275
-425.342492,400,1904.233122
382.720534,400,1905.165444
-748.70115,400,1905.987704
-35.136125,400,1906.874333
817.829598,400,1910.006396
115.753539,400,1910.873554
-137.046793,400,1911.741914
-80.956265,400,1912.676901
-336.837397,400,1913.721667
-317.968315,400,1914.593305
45.727716,400,1915.595251
-365.818858,400,1918.642424
-399.077264,400,1919.489371
-416.381438,400,1920.373132
194.394415,400,1921.215763
-502.832818,400,1922.11156
-289.453221,400,1922.925509
-288.040739,400,1926.082149
-40.965739,400,1927.036011
189.453004,400,1927.927543
-468.74525,400,1928.80808
120.151088,400,1929.663229
326.411913,400,1930.565219
329.351301,400,1933.942048
3.475091,400,1934.902072
-161.752601,400,1935.710165
-126.14876,400,1936.576197
-37.590847,400,1937.38397
-814.036324,400,1938.263137
321.670454,400,1941.433042
-248.38998,400,1942.33942
-577.346795,400,1943.204523
69.245143,400,1944.178907
165.283734,400,1945.094794
22.59005,400,1945.947315
154.485833,400,1946.84108
-213.685168,400,1950.312052
-542.221454,400,1951.216502
114.295893,400,1952.050382
-259.843968,400,1952.885475
-82.026477,400,1953.79371
424.567748,400,1954.619917
5.823869,400,1957.768674
-18.911607,400,1958.553898
-99.89913,400,1959.489625
6.665898,400,1960.454126
-243.547193,400,1961.294839
-236.58767,400,1962.13581
10.670389,400,1965.124086
53.622349,400,1966.067523
176.130524,400,1966.865755
-108.053089,400,1967.733128
-244.25358,400,1968.565469
-446.380767,400,1969.61551
4.18121,400,1972.733866
-251.644487,400,1973.623002
132.885186,400,1974.451182
-441.620212,400,1975.244119
-104.250874,400,1976.150222
-420.823455,400,1977.12778
62.104842,400,1978.035095
-4.69116,400,1981.157375
-146.538546,400,1981.989324
441.729418,400,1982.918731
-370.453297,400,1983.771358
-107.229968,400,1984.656471
-139.982104,400,1985.454761
11.153722,400,1988.55306
-66.172345,400,1989.414639
414.278607,400,1990.272885
-223.368343,400,1991.103485
-278.080602,400,1991.92445
15.699498,400,1992.800046
-515.389184,400,1996.07415
278.055388,400,1996.95576
348.668293,400,1997.743931
47.763822,400,1998.58802
-529.002544,400,1999.426724
-383.613155,400,2000.227031
-47.826236,400,2003.339622
84.547637,400,2004.356192
-538.428267,400,2005.24081
197.870808,400,2006.073725
-496.908016,400,2006.917947
1.102527,400,2007.760359
440.602139,400,2008.563014
-120.12067,400,2011.649042
31.579949,400,2012.444502
305.857565,400,2013.323045
-135.418207,400,2014.131223
279.04845,400,2014.981274
221.979451,400,2015.793111
312.548168,400,2018.91022
-322.251254,400,2019.741013
73.622599,400,2020.548006
70.993202,400,2021.408021
-171.647149,400,2022.203011
-653.889586,400,2023.042772
-263.7462,400,2026.043538
-225.733118,400,2026.911383
495.5937,400,2027.748188
717.442376,400,2028.653598
-266.541955,400,2029.500307
-1063.311318,400,2030.309658
-56.260568,400,2033.425858
-39.234011,400,2034.460974
-148.546331,400,2035.410507
-544.89038,400,2036.23461
-141.524583,400,2037.222325
-342.324092,400,2038.072677
99.851154,400,2038.896768
-119.541469,400,2042.17384
-517.067798,400,2042.977803
-148.729509,400,2043.944074
-391.812032,400,2044.762226
-452.242303,400,2045.604197
-390.003172,400,2046.517056
151.920573,400,2049.659746
-114.990033,400,2050.607044
-527.922864,400,2051.42684
-141.042532,400,2052.271422
135.923385,400,2053.084434
-87.15477,400,2053.992407
-233.611497,400,2057.051562
-288.380517,400,2057.946856
-83.656765,400,2058.79098
-1135.441801,400,2059.89686
432.131097,400,2060.917419
36.669637,400,2061.75643
-214.644101,400,2064.87811
192.402673,400,2065.765827
-270.76538,400,2066.666669
5.970203,400,2067.498857
546.696249,400,2068.719878
66.669623,400,2069.651143
-198.538033,400,2070.476537
-324.652645,400,2073.692636
-231.723176,400,2074.624064
205.931484,400,2075.507751
-634.318846,400,2076.385804
437.517375,400,2077.263041
-55.526881,400,2078.134088
-660.259779,400,2081.51894
345.729719,400,2082.463048
-210.221926,400,2083.307963
26.054896,400,2084.221192
77.826399,400,2085.063285
336.971232,400,2086.08945
-47.988535,400,2089.135033
-335.754739,400,2089.974598
92.621561,400,2090.840271
-148.168639,400,2091.651911
125.215879,400,2092.560037
12.937351,400,2093.385351
-194.180514,400,2096.579673
-108.287442,400,2097.412872
-650.404458,400,2098.292822
-237.206051,400,2099.16291
-58.075596,400,2099.997399
335.530343,400,2101.009887
-274.016942,400,2101.865619
-242.525793,400,2105.062708
-136.349345,400,2105.967495
390.29977,400,2106.824362
-57.109344,400,2107.687928
-302.177819,400,2108.500257
331.142538,400,2109.36399
261.767984,400,2112.418289
-79.112166,400,2113.2813
252.926394,400,2114.112331
21.200518,400,2114.963172
-124.580925,400,2115.888082
44.088541,400,2116.739864
-449.004865,400,2119.806665
250.577467,400,2120.655585
183.823467,400,2121.527161
-150.616858,400,2122.361499
-633.72345,400,2123.267367
-527.603074,400,2124.065096
353.608696,400,2127.163187
115.745998,400,2128.027284
-570.526716,400,2128.919835
-271.94281,400,2129.825329
229.742753,400,2130.652291
-678.832303,400,2131.519871
-295.4296,400,2132.465513
75.99755,400,2135.489049
-111.654195,400,2136.51179
318.064913,400,2137.37048
-49.717886,400,2138.1842
165.318939,400,2138.985196
88.454397,400,2139.840704
-464.14159,400,2142.905779
-525.019257,400,2143.763811
-162.905863,400,2144.588963
-221.907545,400,2145.593761
-152.237376,400,2146.597639
-240.03053,400,2147.563291
253.747733,400,2150.675269
-250.319205,400,2151.503494
-445.370773,400,2152.379825
328.005189,400,2153.189877
-45.917263,400,2154.030883
-171.958714,400,2154.832473
-42.271724,400,2158.132519
-137.816368,400,2159.006128
62.661369,400,2159.980438
-68.957329,400,2160.91942
-224.842026,400,2161.79614
-27.461081,400,2162.723622
-158.840971,400,2163.557484
-370.910297,400,2166.685982
-535.792903,400,2167.539153
-263.66953,400,2168.451447
-184.819272,400,2169.311246
-375.289942,400,2170.331023
-529.26912,400,2171.188618
84.275922,400,2174.1256
-310.662847,400,2174.967394
496.145369,400,2175.751094
6.887945,400,2176.662719
-328.998369,400,2177.474443
-19.355145,400,2178.436888
233.00383,400,2181.518102
-246.679268,400,2182.322291
-114.712635,400,2183.377369
109.596232,400,2184.178165
-50.765533,400,2185.054241
402.475433,400,2186.001289
59.242913,400,2188.975704
-329.634839,400,2189.85365
-1.043691,400,2190.655654
83.743988,400,2191.493413
-265.616175,400,2192.283516
-115.134916,400,2193.107163
184.090429,400,2193.955117
-211.644619,400,2197.216666
139.56406,400,2198.191195
-30.510241,400,2199.002241
-167.196589,400,2199.877199
287.775269,400,2200.671186
-103.702514,400,2201.498494
-214.688165,400,2204.579371
-453.582742,400,2205.426371
358.038007,400,2206.311005
-232.727864,400,2207.172309
280.761242,400,2208.068021
118.282019,400,2208.944619
481.131509,400,2212.529046
-1.722736,400,2213.379831
-10.709828,400,2214.278037
-18.228879,400,2215.089553
-252.47886,400,2215.998064
-568.288099,400,2217.137033
99.681087,400,2220.745964
-202.08852,400,2221.652875
-146.764237,400,2222.467655
-483.003353,400,2223.420221
-62.363515,400,2224.262589
-167.36179,400,2225.170213
-17.488087,400,2226.01619
-109.889659,400,2229.635076
-353.776061,400,2230.484548
-62.784315,400,2231.343138
-309.725413,400,2232.261355
-265.114798,400,2233.120428
-163.90181,400,2233.992162
-70.207516,400,2237.293937
-265.925095,400,2238.123617
-60.382738,400,2238.953358
-282.737971,400,2239.764061
-67.826423,400,2240.657832
133.044035,400,2241.466701
-450.072579,400,2244.61503
370.211023,400,2245.424627
-25.958369,400,2246.382965
-433.753406,400,2247.195029
-142.42665,400,2247.991746
228.8297,400,2248.950019
290.077215,400,2252.027664
-517.420921,400,2252.872897
262.085304,400,2253.689646
-440.31306,400,2254.75592
-926.044659,400,2255.696474
-346.851302,400,2256.519397
-253.695468,400,2257.380887
184.69684,400,2260.762824
81.878323,400,2261.706979
-171.515496,400,2262.547548
-932.124837,400,2263.444973
-467.675388,400,2264.248624
-48.783042,400,2265.116143
-163.510179,400,2268.196938
-581.420753,400,2268.99913
-120.905666,400,2269.970091
-68.313284,400,2270.764693
-122.812152,400,2271.629436
-437.494776,400,2272.464888
121.815268,400,2275.576815
-181.538845,400,2276.376794
-89.499749,400,2277.232948
44.499322,400,2278.092961
280.229723,400,2278.903611
-680.160745,400,2279.748174
-118.957493,400,2283.233867
-116.73727,400,2284.068777
-572.187776,400,2284.882485
-337.447275,400,2285.737185
104.898476,400,2286.594612
-691.628026,400,2287.426967
-528.061682,400,2288.419349
-225.882444,400,2291.486088
207.348322,400,2292.316542
-500.68699,400,2293.104544
-352.221978,400,2293.955151
-125.358018,400,2294.768212
-103.028728,400,2295.662798
51.93835,400,2298.709993
-5.594635,400,2299.552138
-411.668034,400,2300.416882
272.336473,400,2301.213984
-391.515908,400,2302.159145
-399.170942,400,2302.996183
-377.56978,400,2306.101347
-397.491103,400,2306.977271
-164.527183,400,2307.787703
645.788606,400,2308.684964
-128.588642,400,2309.590482
-611.205905,400,2310.476737
-101.078085,400,2313.469495
-4.539862,400,2314.333482
-66.266844,400,2315.149218
-108.872872,400,2315.995714
53.505108,400,2316.85232
-359.279441,400,2317.704958
-254.994686,400,2318.571645
91.667175,400,2321.996199
175.862102,400,2322.873085
-117.253898,400,2323.659326
329.124154,400,2324.758336
445.799825,400,2325.593907
-727.254245,400,2326.405687
29.526263,400,2329.455277
-591.347889,400,2330.264607
-419.160333,400,2331.136508
-237.179943,400,2331.967692
308.996383,400,2332.835744
56.098008,400,2333.669801
-208.853234,400,2336.721791
24.755367,400,2337.554827
72.383875,400,2338.38678
-472.761973,400,2339.234415
-59.878866,400,2340.072834
-201.069049,400,2341.052845
305.791517,400,2344.12675
242.156862,400,2345.078603
151.203833,400,2345.928194
-290.473188,400,2346.901728
117.283372,400,2347.839711
-161.651376,400,2348.808419
0.663528,400,2349.779341
-578.304622,400,2353.002219
354.726923,400,2353.844341
104.618213,400,2354.640186
-247.707759,400,2355.568135
-28.226861,400,2356.400793
-38.025603,400,2357.22884
128.46276,400,2360.359624
-540.658953,400,2361.177805
-555.777573,400,2362.076455
-197.868641,400,2362.957494
-325.912422,400,2363.800394
-287.310708,400,2364.672677
429.700768,400,2367.768432
14.484415,400,2368.62645
38.203716,400,2369.438649
238.273957,400,2370.30547
-594.736222,400,2371.251401
-473.534622,400,2372.154193
-83.962312,400,2375.059767
-57.883339,400,2375.899971
185.921136,400,2376.746016
254.270626,400,2377.554298
-630.055807,400,2378.519975
-337.755851,400,2379.324482
-352.392033,400,2380.414196
-261.159986,400,2383.534704
-190.786847,400,2384.584723
61.738136,400,2385.416199
-330.475216,400,2386.311342
-214.84543,400,2387.259161
-327.487873,400,2388.091216
131.176289,400,2391.181079
-135.714665,400,2392.071285
-494.424983,400,2392.963165
-710.557881,400,2393.822123
-223.792318,400,2394.727803
431.137762,400,2395.626332
207.532265,400,2399.05364
-423.372237,400,2399.919179
483.345822,400,2400.74677
-517.883316,400,2401.935747
-109.462369,400,2402.97445
189.62424,400,2403.89964
-316.706393,400,2407.337476
-240.755789,400,2408.217059
-385.26533,400,2409.1579
68.940988,400,2410.122364
-1.324858,400,2411.057721
-295.508106,400,2411.93006
-564.50935,400,2412.861331
-213.284744,400,2416.936358
-281.103417,400,2417.855078
98.322257,400,2418.69685
-310.706628,400,2419.535301
-164.900039,400,2420.439757
-30.052948,400,2421.844801
-81.144189,400,2426.297433
-191.553023,400,2427.462537
-3.470652,400,2428.480988
472.137178,400,2429.402805
542.895468,400,2430.327624
364.731448,400,2431.251155
-444.209109,400,2434.601422
-302.170841,400,2435.522395
171.452056,400,2436.379703
26.32546,400,2437.443196
669.844857,400,2438.294533
-387.225396,400,2439.141453
-332.316768,400,2442.328093
-461.078815,400,2443.144127
198.693776,400,2443.984285
-284.700388,400,2444.815613
-421.001932,400,2445.677165
-402.992012,400,2446.483536
249.518841,400,2447.36506
-455.865708,400,2450.413451
-256.685584,400,2451.418403
-537.011699,400,2452.800689
-528.718017,400,2453.843379
-624.376896,400,2454.770922
-272.559525,400,2455.745398
-523.203825,400,2459.072276
-566.760596,400,2459.985108
-235.775888,400,2461.117042
113.862281,400,2462.079374
134.110753,400,2463.122207
112.274438,400,2464.047329
824.807062,400,2467.205254
-294.030997,400,2468.124273
-167.090521,400,2469.073463
-138.325956,400,2469.909898
-377.65174,400,2470.753362
166.433129,400,2471.591582
241.798609,400,2474.694109
-663.086234,400,2475.543484
300.761993,400,2476.631664
359.468266,400,2477.477303
-51.789774,400,2478.379235
-15.858889,400,2479.222606
-467.077472,400,2480.159073
-260.335383,400,2483.332092
-212.697114,400,2484.225104
21.495816,400,2485.195965
-180.530224,400,2486.079494
-397.730663,400,2487.254826
327.342795,400,2488.091105
-209.076273,400,2491.356241
-625.93763,400,2492.197903
-30.335806,400,2493.016256
-342.305979,400,2493.938318
172.333899,400,2494.752563
-290.294316,400,2495.625536
100.563117,400,2498.700908
-68.608738,400,2499.641051
-280.554694,400,2500.469875
-317.199082,400,2501.323998
-357.515126,400,2502.18589
-416.030369,400,2502.991941
-277.924814,400,2506.093004
-271.298915,400,2506.909044
-495.455955,400,2507.863227
-221.59981,400,2508.656375
30.973508,400,2509.49014
66.771839,400,2510.326367
190.719162,400,2511.182772
-92.963191,400,2514.392196
74.745712,400,2515.284015
-453.887831,400,2516.172437
-37.139112,400,2516.996315
180.823684,400,2517.875758
100.706781,400,2518.683068
66.323171,400,2521.794309
86.47003,400,2522.773624
-454.729288,400,2523.6047
419.560384,400,2524.484253
68.990932,400,2525.283731
-651.499158,400,2526.136732
327.912589,400,2529.130069
-240.538177,400,2529.972069
279.061586,400,2530.826994
-630.578824,400,2531.62439
288.158503,400,2532.489301
119.979135,400,2533.301952
220.216867,400,2536.607229
-29.287236,400,2537.406199
-373.46606,400,2538.280411
-1.481925,400,2539.322601
-278.271559,400,2540.167321
178.889342,400,2541.007327
-70.467473,400,2541.836843
172.348536,400,2544.88064
-201.264667,400,2545.769267
-102.71107,400,2546.731472
-322.373202,400,2547.581936
-272.377578,400,2548.428657
528.733874,400,2549.286784
-267.353464,400,2552.836675
-469.808149,400,2553.679757
-468.601213,400,2554.556225
-604.643716,400,2555.487619
-742.847308,400,2556.351564
15.446203,400,2557.305843
218.09526,400,2560.401793
61.858711,400,2561.266886
-456.155088,400,2562.104052
-86.072053,400,2562.909546
-190.17827,400,2563.793061
-421.656577,400,2564.624442
-41.162683,400,2567.750916
-373.105503,400,2568.609045
580.853641,400,2569.472974
155.22691,400,2570.313898
-155.840485,400,2571.134189
-233.294539,400,2571.993705
-222.047737,400,2572.812671
618.611719,400,2576.04532
128.173321,400,2576.860133
-408.404015,400,2577.820477
211.951345,400,2578.79061
-55.455097,400,2579.708858
243.885217,400,2580.593887
121.930209,400,2583.958198
-379.431941,400,2584.876471
98.307194,400,2585.765411
-52.016903,400,2586.626347
1.760112,400,2587.46917
-416.908172,400,2588.478973
-239.784542,400,2591.595206
232.694137,400,2592.453347
-388.741704,400,2593.357066
-509.367091,400,2594.200906
-143.140532,400,2595.089334
-852.017348,400,2595.951888
183.667051,400,2599.165753
-6.019508,400,2600.093474
54.286707,400,2601.155956
-57.448124,400,2602.158332
-498.285268,400,2603.088182
-46.670901,400,2604.088138
150.390046,400,2604.942129
121.512048,400,2608.094896
-438.582059,400,2608.924016
-273.139901,400,2609.811485
-328.970292,400,2610.658891
-302.985427,400,2611.501216
-417.442702,400,2612.353942
-263.461946,400,2615.458313
-207.41022,400,2616.610458
-487.892284,400,2617.425165
-331.008437,400,2618.322681
435.380509,400,2619.140673
71.764662,400,2620.022387
5.056904,400,2623.153698
-844.245108,400,2623.978653
110.90177,400,2624.924335
-202.056046,400,2625.728452
-290.331903,400,2626.743063
53.545092,400,2627.657704
-264.905412,400,2630.647965
-119.301429,400,2631.496046
-379.784998,400,2632.557307
172.558091,400,2633.456686
-3.881761,400,2634.434968
46.129517,400,2635.48645
-77.13123,400,2636.293832
-371.027652,400,2639.56305
93.290052,400,2640.653798
500.170852,400,2641.69395
-310.68773,400,2642.553734
336.49323,400,2643.40943
-33.759991,400,2644.281427
-248.943814,400,2647.31815
-600.21289,400,2648.299078
258.040123,400,2649.122075
273.688885,400,2650.121028
250.652138,400,2651.131632
-241.895001,400,2652.001209
21.153202,400,2655.036785
74.945053,400,2656.021573
-248.577019,400,2656.90618
-343.204658,400,2657.722888
-395.620015,400,2658.568354
-34.424376,400,2659.36951
-102.315276,400,2662.680298
-32.803312,400,2663.520844
-397.233522,400,2664.353563
-42.086488,400,2665.215495
-47.215016,400,2666.020608
-32.971116,400,2667.102031
-474.264189,400,2667.919369
768.688023,400,2671.024135
-451.862562,400,2671.861136
337.191948,400,2672.681135
490.141317,400,2673.707168
7.182177,400,2674.518169
-167.052846,400,2675.374202
301.901012,400,2678.33513
293.264605,400,2679.19113
-175.816865,400,2679.993385
5.182787,400,2680.86526
-111.109245,400,2681.783282
308.260049,400,2682.718283
-81.15105,400,2686.113249
411.005521,400,2687.077255
-260.499768,400,2688.219789
-717.815057,400,2689.060391
96.442575,400,2690.048389
96.962529,400,2691.04483
-159.790696,400,2694.57926
90.42442,400,2695.588825
-292.585337,400,2696.466923
-2.978277,400,2697.416152
-658.580203,400,2698.215151
-484.783259,400,2699.136488
-432.832835,400,2699.931323
-389.796559,400,2703.089948
-302.575849,400,2704.045433
84.977732,400,2704.839737
-373.165175,400,2705.707075
-16.655137,400,2706.51104
-344.774496,400,2707.425628
131.4289,400,2710.999257
-326.670604,400,2712.038297
-256.773425,400,2713.008378
524.479524,400,2713.938252
45.078741,400,2714.888145
228.058552,400,2715.909116
-208.093218,400,2719.172421
-197.4286,400,2720.02125
264.08869,400,2720.908106
-52.056521,400,2721.723201
-511.971296,400,2722.633879
-261.270867,400,2723.516698
-445.085463,400,2726.63128
-25.386692,400,2727.547178
294.412651,400,2728.405165
-439.789267,400,2729.255222
133.057299,400,2730.285505
-113.105021,400,2731.168659
-451.239098,400,2731.995271
-122.528274,400,2735.250374
-108.795662,400,2736.16574
277.028853,400,2736.986386
-558.072282,400,2737.847642
-92.710402,400,2738.753191
-249.126953,400,2739.667095
-116.874932,400,2742.793009
-368.727493,400,2743.655302
-811.766433,400,2744.56322
24.809639,400,2745.395723
186.603025,400,2746.255113
-130.657865,400,2747.191073
-456.831516,400,2750.248873
106.341361,400,2751.065442
235.018597,400,2751.891095
-193.174314,400,2752.728383
-253.356299,400,2753.714141
-200.514441,400,2754.659668
-225.226139,400,2757.821073
129.816903,400,2758.692746
-698.510074,400,2759.496174
493.808006,400,2760.34977
-363.272067,400,2761.153672
-452.986328,400,2762.059436
293.651303,400,2762.943807
160.639194,400,2766.066241
-139.105657,400,2766.968085
109.350959,400,2767.826856
183.639334,400,2768.724254
438.496982,400,2769.552508
-151.559376,400,2770.511273
-231.222523,400,2773.761112
-323.828063,400,2774.647697
637.078246,400,2775.505298
-372.48964,400,2776.391162
-109.382215,400,2777.330096
-10.549809,400,2778.201287
-21.714233,400,2781.213675
27.062363,400,2782.171246
-266.675816,400,2783.084048
134.014631,400,2783.948082
-492.718158,400,2784.899256
-105.035964,400,2785.850035
152.718377,400,2788.871192
-176.004158,400,2789.743372
-291.087812,400,2790.671351
158.97159,400,2791.549523
-25.541608,400,2792.42477
-174.285536,400,2793.582873
182.333605,400,2794.459152
-405.375969,400,2797.847081
130.503581,400,2798.724016
95.064323,400,2799.541271
141.820752,400,2800.496702
83.484687,400,2801.567848
-310.716006,400,2802.444895
-157.384103,400,2805.49818
84.869004,400,2806.313052
-121.945954,400,2807.199695
105.877879,400,2808.00347
